query_id,query_term,uid,pmcid,pmid,doi,year,pubdate,title,journal_abbrev,journal_full,first_author,pmclivedate,pmc_url,ncbi_pmc_url,pdf_url,ncbi_total_count
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3792929,PMC3792929,24109186,10.2147/NDT.S50974,2013,2013 Sep 26,Right putamen hemorrhage manifesting as apraxia of eyelid opening,Neuropsychiatr Dis Treat,Neuropsychiatric Disease and Treatment,Lin YH,2013/10/09,https://pmc.ncbi.nlm.nih.gov/articles/PMC3792929/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3792929/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3792929/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3849006,PMC3849006,24063657,10.1186/1471-2350-14-99,2013,2013 Sep 25,A PARK2 polymorphism associated with delayed neuropsychological sequelae after carbon monoxide poisoning,BMC Med Genet,BMC Medical Genetics,Liang F,2013/12/04,https://pmc.ncbi.nlm.nih.gov/articles/PMC3849006/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3849006/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3849006/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",4611067,PMC4611067,26500542,10.1159/000440713,2013,2013 Sep 24,Hemiparetic Primary Lateral Sclerosis: Revisiting Mills Syndrome,Case Rep Neurol,Case Reports in Neurology,Maragakis NJ,2015/10/23,https://pmc.ncbi.nlm.nih.gov/articles/PMC4611067/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4611067/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4611067/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3777935,PMC3777935,24069205,10.1371/journal.pone.0073547,2013,2013 Sep 19,Clinical Factors Associated with Abnormal Postures in Parkinson's Disease,PLoS One,PLoS ONE,Oeda T,2013/09/25,https://pmc.ncbi.nlm.nih.gov/articles/PMC3777935/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3777935/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3777935/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3750216,PMC3750216,23816250,10.1016/j.jns.2013.06.007,2013,2013 Sep 15,A novel A781V mutation in the CSF1R gene causes hereditary diffuse leucoencephalopathy with axonal spheroids,J Neurol Sci,Journal of the Neurological Sciences,Ahmed R,2013/09/15,https://pmc.ncbi.nlm.nih.gov/articles/PMC3750216/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3750216/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3750216/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3775624,PMC3775624,24049443,10.2147/CIA.S46809,2013,2013 Sep 13,Errorless learning of everyday tasks in people with dementia,Clin Interv Aging,Clinical Interventions in Aging,de Werd MM,2013/09/18,https://pmc.ncbi.nlm.nih.gov/articles/PMC3775624/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3775624/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3775624/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3829126,PMC3829126,24358893,10.12688/f1000research.2-85.v1,2013,2013 Sep 10,Tectal etiology for irrepressible saccades: a case study in a Rhesus monkey,F1000Res,F1000Research,Gnadt JW,2013/12/05,https://pmc.ncbi.nlm.nih.gov/articles/PMC3829126/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3829126/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3829126/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3777435,PMC3777435,24137554,10.7916/D8FB51PS,2013,2013 Sep 10,Dopamine Transporter Imaging in Psychogenic Parkinsonism and Neurodegenerative Parkinsonism with Psychogenic Overlay: A Report of Three Cases,Tremor Other Hyperkinet Mov (N Y),Tremor and Other Hyperkinetic Movements,Umeh CC,2013/10/17,https://pmc.ncbi.nlm.nih.gov/articles/PMC3777435/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3777435/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3777435/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3784765,PMC3784765,24002088,10.1038/tp.2013.76,2013,2013 Sep 3,Psychiatric manifestations in cerebrotendinous xanthomatosis,Transl Psychiatry,Translational Psychiatry,Fraidakis MJ,2013/09/30,https://pmc.ncbi.nlm.nih.gov/articles/PMC3784765/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3784765/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3784765/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3779823,PMC3779823,24116345,10.7916/D8NV9GZ9,2013,2013 Sep 3,Tremor in Multiple System Atrophy – a review,Tremor Other Hyperkinet Mov (N Y),Tremor and Other Hyperkinetic Movements,Kaindlstorfer C,2013/10/10,https://pmc.ncbi.nlm.nih.gov/articles/PMC3779823/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3779823/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3779823/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3764336,PMC3764336,23433243,10.1016/j.cortex.2013.01.004,2013,2013 Sep,Exaggerated object affordance and absent automatic inhibition in alien hand syndrome,Cortex,Cortex; a Journal Devoted to the Study of the Nervous System and Behavior,McBride J,2013/09/09,https://pmc.ncbi.nlm.nih.gov/articles/PMC3764336/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3764336/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3764336/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3779388,PMC3779388,24083072,10.4103/2156-7514.117459,2013,2013 Aug 31,Semantic Dementia Diagnosed by F-18 FDG PET/MRI: Co-registered Images,J Clin Imaging Sci,Journal of Clinical Imaging Science,Jolepalem P,2013/09/30,https://pmc.ncbi.nlm.nih.gov/articles/PMC3779388/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3779388/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3779388/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3765963,PMC3765963,23987827,10.1186/1756-0500-6-343,2013,2013 Aug 29,Idiopathic Parkinson’s disease phenotype related to C9ORF72 repeat expansions: contribution of the neuropsychological assessment,BMC Res Notes,BMC Research Notes,Annan M,2013/09/08,https://pmc.ncbi.nlm.nih.gov/articles/PMC3765963/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3765963/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3765963/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3760049,PMC3760049,24032090,10.7916/D8SN07PK,2013,2013 Aug 26,The Neuropsychiatry of Hyperkinetic Movement Disorders: Insights from Neuroimaging into the Neural Circuit Bases of Dysfunction,Tremor Other Hyperkinet Mov (N Y),Tremor and Other Hyperkinetic Movements,Hayhow BD,2013/09/12,https://pmc.ncbi.nlm.nih.gov/articles/PMC3760049/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3760049/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3760049/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3766118,PMC3766118,23971649,10.1186/1752-1947-7-218,2013,2013 Aug 23,A patient with Creutzfeldt-Jakob disease presenting with amyotrophy: a case report,J Med Case Rep,Journal of Medical Case Reports,Panegyres PK,2013/09/08,https://pmc.ncbi.nlm.nih.gov/articles/PMC3766118/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3766118/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3766118/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3747157,PMC3747157,23977276,10.1371/journal.pone.0072301,2013,2013 Aug 19,"Efficacy and Safety of A Liposome-Based Vaccine against Protein Tau, Assessed in Tau.P301L Mice That Model Tauopathy",PLoS One,PLoS ONE,Theunis C,2013/08/23,https://pmc.ncbi.nlm.nih.gov/articles/PMC3747157/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3747157/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3747157/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3936399,PMC3936399,24565469,10.1186/alzrt197,2013,2013 Jul 31,Early-onset dementias: diagnostic and etiological considerations,Alzheimers Res Ther,Alzheimer's Research & Therapy,Masellis M,2014/02/26,https://pmc.ncbi.nlm.nih.gov/articles/PMC3936399/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3936399/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3936399/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3759860,PMC3759860,23887652,10.3390/ijms140815286,2013,2013 Jul 24,Exposure to Environmental Toxicants and Pathogenesis of Amyotrophic Lateral Sclerosis: State of the Art and Research Perspectives,Int J Mol Sci,International Journal of Molecular Sciences,Trojsi F,2013/09/03,https://pmc.ncbi.nlm.nih.gov/articles/PMC3759860/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3759860/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3759860/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3732611,PMC3732611,23970926,10.1155/2013/939786,2013,2013 Jul 18,The Role of the Innate Immune System in Alzheimer's Disease and Frontotemporal Lobar Degeneration: An Eye on Microglia,Clin Dev Immunol,Clinical and Developmental Immunology,Ridolfi E,2013/08/22,https://pmc.ncbi.nlm.nih.gov/articles/PMC3732611/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3732611/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3732611/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3815478,PMC3815478,23845100,10.1111/ahg.12033,2013,2013 Jul 12,C9ORF72 Intermediate Repeat Copies Are a Significant Risk Factor for Parkinson Disease,Ann Hum Genet,Annals of Human Genetics,Nuytemans K,2014/01/29,https://pmc.ncbi.nlm.nih.gov/articles/PMC3815478/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3815478/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3815478/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3712322,PMC3712322,23864988,10.7916/D8RN36J6,2013,2013 Jul 12,What is It? Difficult to Pigeon Hole Tremor: a Clinical–Pathological Study of a Man with Jaw Tremor,Tremor Other Hyperkinet Mov (N Y),Tremor and Other Hyperkinetic Movements,Louis ED,2013/07/17,https://pmc.ncbi.nlm.nih.gov/articles/PMC3712322/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3712322/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3712322/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",4046675,PMC4046675,24252630,10.1186/2051-5960-1-33,2013,2013 Jul 10,Classification of FTLD-TDP cases into pathological subtypes using antibodies against phosphorylated and non-phosphorylated TDP43,Acta Neuropathol Commun,Acta Neuropathologica Communications,Tan RH,2014/06/06,https://pmc.ncbi.nlm.nih.gov/articles/PMC4046675/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4046675/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4046675/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3710482,PMC3710482,23837469,10.1186/1471-2369-14-140,2013,2013 Jul 10,Multiple electrolyte disorders in a neurosurgical patient: solving the rebus,BMC Nephrol,BMC Nephrology,Corradetti V,2013/07/14,https://pmc.ncbi.nlm.nih.gov/articles/PMC3710482/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3710482/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3710482/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3981649,PMC3981649,24565285,10.1186/alzrt200,2013,2013 Jul 8,Role of emerging neuroimaging modalities in patients with cognitive impairment: a review from the Canadian Consensus Conference on the Diagnosis and Treatment of Dementia 2012,Alzheimers Res Ther,Alzheimer's Research & Therapy,Burhan AM,2014/04/24,https://pmc.ncbi.nlm.nih.gov/articles/PMC3981649/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3981649/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3981649/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3703539,PMC3703539,23847503,10.3389/fnhum.2013.00330,2013,2013 Jul 8,The structure of creative cognition in the human brain,Front Hum Neurosci,Frontiers in Human Neuroscience,Jung RE,2013/07/11,https://pmc.ncbi.nlm.nih.gov/articles/PMC3703539/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3703539/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3703539/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3778950,PMC3778950,23820649,10.1007/s00439-013-1331-2,2013,2013 Jul 3,Where genotype is not predictive of phenotype: towards an understanding of the molecular basis of reduced penetrance in human inherited disease,Hum Genet,Human Genetics,Cooper DN,2013/09/25,https://pmc.ncbi.nlm.nih.gov/articles/PMC3778950/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3778950/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3778950/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",5619206,PMC5619206,0,,2013,2013 Jul-Sep,"5th Brazilian Congress of Geriatric Neuropsychiatry: September 5-7, 2013 - Centro Fecomercio de Eventos/São Paulo",Dement Neuropsychol,Dementia & Neuropsychologia,,2017/12/06,https://pmc.ncbi.nlm.nih.gov/articles/PMC5619206/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5619206/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5619206/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3788301,PMC3788301,24101837,10.4103/0972-2327.116929,2013,2013 Jul-Sep,A case of crossed aphasia with apraxia of speech,Ann Indian Acad Neurol,Annals of Indian Academy of Neurology,Patidar Y,2013/10/07,https://pmc.ncbi.nlm.nih.gov/articles/PMC3788301/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3788301/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3788301/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3788295,PMC3788295,24101831,10.4103/0972-2327.116919,2013,2013 Jul-Sep,Adductor laryngeal breathing dystonia in NBIA treated with botulinum toxin-A,Ann Indian Acad Neurol,Annals of Indian Academy of Neurology,Rai V,2013/10/07,https://pmc.ncbi.nlm.nih.gov/articles/PMC3788295/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3788295/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3788295/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3695385,PMC3695385,23825453,10.3389/fnhum.2013.00309,2013,2013 Jun 28,Posterior cortical atrophy: an investigation of scan paths generated during face matching tasks,Front Hum Neurosci,Frontiers in Human Neuroscience,Meek BP,2013/07/02,https://pmc.ncbi.nlm.nih.gov/articles/PMC3695385/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3695385/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3695385/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3778250,PMC3778250,24179835,10.1016/j.nicl.2013.06.005,2013,2013 Jun 24,Neural substrates of episodic memory dysfunction in behavioural variant frontotemporal dementia with and without C9ORF72 expansions,Neuroimage Clin,NeuroImage : Clinical,Irish M,2013/10/31,https://pmc.ncbi.nlm.nih.gov/articles/PMC3778250/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3778250/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3778250/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3691612,PMC3691612,23800361,10.1186/1750-1326-8-19,2013,2013 Jun 21,TREM2 in neurodegeneration: evidence for association of the p.R47H variant with frontotemporal dementia and Parkinson’s disease,Mol Neurodegener,Molecular Neurodegeneration,Rayaprolu S,2013/06/26,https://pmc.ncbi.nlm.nih.gov/articles/PMC3691612/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3691612/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3691612/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3700744,PMC3700744,23833697,10.2478/v10053-008-0137-6,2013,2013 Jun 17,Advances in experimental psychopatholinguistics: What can we learn from simulation of disorder-like symptoms in human volunteers?,Adv Cogn Psychol,Advances in Cognitive Psychology,Heim S,2013/07/05,https://pmc.ncbi.nlm.nih.gov/articles/PMC3700744/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3700744/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3700744/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",4095891,PMC4095891,25076804,10.1080/02687038.2013.802286,2013,2013 Jun 14,Dopaminergic therapy in aphasia,Aphasiology,Aphasiology,Gill SK,2014/07/28,https://pmc.ncbi.nlm.nih.gov/articles/PMC4095891/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4095891/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4095891/pdf/,5356
